ID,County,2000Population,CountySeat,StateAbbreviation,StateName
2606,Galveston County,250158,Galveston ,TX
2607,Glasscock County,1406,Garden City ,TX
2608,Coryell County,74978,Gatesville ,TX
2609,Live Oak County,12309,George West ,TX
2610,Williamson County,249967,Georgetown ,TX
2611,Lee County,15657,Giddings ,TX
2612,Upshur County,35291,Gilmer ,TX
2613,Somervell County,6809,Glen Rose ,TX
2614,Mills County,5151,Goldthwaite ,TX
2615,Goliad County,6928,Goliad ,TX
2616,Gonzales County,18628,Gonzales ,TX
2617,Young County,17943,Graham ,TX
2618,Hood County,41100,Granbury ,TX
2619,Hunt County,76596,Greenville ,TX
2620,Limestone County,22051,Groesbeck ,TX
2621,Trinity County,13779,Groveton ,TX
2622,King County,356,Guthrie ,TX
2623,Lavaca County,19210,Hallettsville ,TX
2624,Hamilton County,8229,Hamilton ,TX
2625,Haskell County,6093,Haskell ,TX
2626,Jim Hogg County,5281,Hebbronville ,TX
2627,Sabine County,10469,Hemphill ,TX
2628,Waller County,32663,Hempstead ,TX
2629,Rusk County,47372,Henderson ,TX
2630,Clay County,11006,Henrietta ,TX
2631,Deaf Smith County,18561,Hereford ,TX
2632,Hill County,32321,Hillsboro ,TX
2633,Medina County,39304,Hondo ,TX
2634,Harris County,3400578,Houston ,TX
2635,Walker County,61758,Huntsville ,TX
2636,Jack County,8763,Jacksboro ,TX
2637,Jasper County,35604,Jasper ,TX
2638,Kent County,859,Jayton ,TX
2639,Marion County,10941,Jefferson ,TX
2640,Blanco County,8418,Johnson City ,TX
2641,Atascosa County,38628,Jourdanton ,TX
2642,Kimble County,4468,Junction ,TX
2643,Karnes County,15446,Karnes City ,TX
2644,Kaufman County,71313,Kaufman ,TX
2645,Winkler County,7173,Kermit ,TX
2646,Kerr County,43653,Kerrville ,TX
2647,Kleberg County,31549,Kingsville ,TX
2648,Hardin County,48073,Kountze ,TX
2649,Fayette County,21804,La Grange ,TX
2650,Dawson County,14985,Lamesa ,TX
2651,Lampasas County,17762,Lampasas ,TX
2652,Webb County,193117,Laredo ,TX
2653,Real County,3047,Leakey ,TX
2654,Hockley County,22716,Levelland ,TX
2655,Liberty County,70154,Liberty ,TX
2656,Cass County,30438,Linden ,TX
2657,Lipscomb County,3057,Lipscomb ,TX
2658,Lamb County,14709,Littlefield ,TX
2659,Polk County,41133,Livingston ,TX
2660,Llano County,17044,Llano ,TX
2661,Caldwell County,32194,Lockhart ,TX
2662,Gregg County,111379,Longview ,TX
2663,Lubbock County,242628,Lubbock ,TX
2664,Angelina County,80130,Lufkin ,TX
2665,Madison County,12940,Madisonville ,TX
2666,Presidio County,7304,Marfa ,TX
2667,Falls County,18576,Marlin ,TX
2668,Harrison County,62110,Marshall ,TX
2669,Mason County,3738,Mason ,TX
2670,Motley County,1426,Matador ,TX
2671,Collin County,491675,McKinney ,TX
2672,Hall County,3782,Memphis ,TX
2673,Menard County,2360,Menard ,TX
2674,Loving County,67,Mentone ,TX
2675,Bosque County,17204,Meridian ,TX
2676,Irion County,1771,Mertzon ,TX
2677,Roberts County,887,Miami ,TX
2678,Midland County,116009,Midland ,TX
2679,Ward County,10909,Monahans ,TX
2680,Montague County,19117,Montague ,TX
2681,Cochran County,3730,Morton ,TX
2682,Titus County,28118,Mount Pleasant ,TX
2683,Franklin County,9458,Mount Vernon ,TX
2684,Bailey County,6594,Muleshoe ,TX
2685,Nacogdoches County,59203,Nacogdoches ,TX
2686,Bowie County,89306,New Boston ,TX
2687,Comal County,78021,New Braunfels ,TX
2688,Newton County,15072,Newton ,TX
2689,Ector County,121123,Odessa ,TX
2690,Orange County,84966,Orange ,TX
2691,Crockett County,4099,Ozona ,TX
2692,Cottle County,1904,Paducah ,TX
2693,Concho County,3966,Paint Rock ,TX
2694,Anderson County,55109,Palestine ,TX
2695,Palo Pinto County,27026,Palo Pinto ,TX
2696,Gray County,22744,Pampa ,TX
2697,Carson County,6516,Panhandle ,TX
2698,Lamar County,48499,Paris ,TX
2699,Frio County,16252,Pearsall ,TX
2700,Reeves County,13137,Pecos ,TX
2701,Ochiltree County,9006,Perryton ,TX
2702,Camp County,11549,Pittsburg ,TX
2703,Yoakum County,7322,Plains ,TX
2704,Hale County,36602,Plainview ,TX
2705,Calhoun County,20647,Port Lavaca ,TX
2706,Garza County,4872,Post ,TX
2707,Hardeman County,4724,Quanah ,TX
2708,Wood County,36752,Quitman ,TX
2709,Upton County,3404,Rankin ,TX
2710,Willacy County,20082,Raymondville ,TX
2711,Refugio County,7828,Refugio ,TX
2712,Fort Bend County,354452,Richmond ,TX
2713,Starr County,53597,Rio Grande City ,TX
2714,Coke County,3864,Robert Lee ,TX
2715,Fisher County,4344,Roby ,TX
2716,Aransas County,22497,Rockport ,TX
2717,Edwards County,2162,Rocksprings ,TX
2718,Rockwall County,43080,Rockwall ,TX
2719,Cherokee County,46659,Rusk ,TX
2720,Tom Green County,104010,San Angelo ,TX
2721,Bexar County,1392931,San Antonio ,TX
2722,San Augustine County,8946,San Augustine ,TX
2723,Duval County,13120,San Diego ,TX
2724,Hays County,97589,San Marcos ,TX
2725,San Saba County,6186,San Saba ,TX
2726,Terrell County,1081,Sanderson ,TX
2727,Kenedy County,414,Sarita ,TX
2728,Guadalupe County,89023,Seguin ,TX
2729,Gaines County,14467,Seminole ,TX
2730,Baylor County,4093,Seymour ,TX
2731,Grayson County,110595,Sherman ,TX
2732,Hudspeth County,3344,Sierra Blanca ,TX
2733,Briscoe County,1790,Silverton ,TX
2734,San Patricio County,67138,Sinton ,TX
2735,Scurry County,16361,Snyder ,TX
2736,Sutton County,4077,Sonora ,TX
2737,Hansford County,5369,Spearman ,TX
2738,Martin County,4746,Stanton ,TX
2739,Erath County,33001,Stephenville ,TX
2740,Sterling County,1393,Sterling City ,TX
2741,Hutchinson County,23857,Stinnett ,TX
2742,Sherman County,3186,Stratford ,TX
2743,Hopkins County,31960,Sulphur Springs ,TX
2744,Nolan County,15802,Sweetwater ,TX
2745,Lynn County,6550,Tahoka ,TX
2746,Throckmorton County,1850,Throckmorton ,TX
2747,McMullen County,851,Tilden ,TX
2748,Swisher County,8378,Tulia ,TX
2749,Smith County,174706,Tyler ,TX
2750,Uvalde County,25926,Uvalde ,TX
2751,Culberson County,2975,Van Horn ,TX
2752,Oldham County,2185,Vega ,TX
2753,Wilbarger County,14676,Vernon ,TX
2754,Victoria County,84088,Victoria ,TX
2755,McLennan County,213517,Waco ,TX
2756,Ellis County,111360,Waxahachie ,TX
2757,Parker County,88495,Weatherford ,TX
2758,Collingsworth County,3206,Wellington ,TX
2759,Wharton County,41188,Wharton ,TX
2760,Wheeler County,5284,Wheeler ,TX
2761,Wichita County,131664,Wichita Falls ,TX
2762,Tyler County,20871,Woodville ,TX
2763,Zapata County,12182,Zapata ,TX
2764,Beaver County,6005,Beaver ,UT
2765,Box Elder County,42745,Brigham City ,UT
2766,Emery County,10860,Castle Dale ,UT
2767,Summit County,29736,Coalville ,UT
2768,Duchesne County,14371,Duchesne ,UT
2769,Davis County,238994,Farmington ,UT
2770,Millard County,12405,Fillmore ,UT
2771,Wasatch County,15215,Heber City ,UT
2772,Piute County,1435,Junction ,UT
2773,Kane County,6046,Kanab ,UT
2774,Wayne County,2509,Loa ,UT
2775,Cache County,91391,Logan ,UT
2776,Daggett County,921,Manila ,UT
2777,Sanpete County,22763,Manti ,UT
2778,Grand County,8485,Moab ,UT
2779,San Juan County,14413,Monticello ,UT
2780,Morgan County,7129,Morgan ,UT
2781,Juab County,8238,Nephi ,UT
2782,Weber County,196533,Ogden ,UT
2783,Garfield County,4735,Panguitch ,UT
2784,Iron County,33779,Parowan ,UT
2785,Carbon County,20422,Price ,UT
2786,Utah County,368536,Provo ,UT
2787,Rich County,1961,Randolph ,UT
2788,Sevier County,18842,Richfield ,UT
2789,Salt Lake County,898387,Salt Lake City ,UT
2790,Washington County,90354,St. George ,UT
2791,Tooele County,40735,Tooele ,UT
2792,Uintah County,25224,Vernal ,UT
2793,Washington County,51103,Abingdon ,VA
2794,Accomack County,38305,Accomac ,VA
2795,Amelia County,11400,Amelia Court House ,VA
2796,Amherst County,31894,Amherst ,VA
2797,Appomattox County,13705,Appomattox ,VA
2798,Arlington County,189453,Arlington ,VA
2799,Bedford County,60371,Bedford ,VA
2800,Clarke County,12652,Berryville ,VA
2801,Bland County,6871,Bland ,VA
2802,Caroline County,22121,Bowling Green ,VA
2803,Mecklenburg County,32380,Boydton ,VA
2804,Buckingham County,15623,Buckingham ,VA
2805,Charles City County,6926,Charles City ,VA
2806,Charlotte County,12472,Charlotte Court House ,VA
2807,Albemarle County,79236,Charlottesville ,VA
2808,Pittsylvania County,61745,Chatham ,VA
2809,Chesterfield County,259903,Chesterfield ,VA
2810,Montgomery County,83629,Christiansburg ,VA
2811,Dickenson County,16395,Clintwood ,VA
2812,Southampton County,17482,Courtland ,VA
2813,Alleghany County,12926,Covington ,VA
2814,Culpeper County,34262,Culpeper ,VA
2815,Cumberland County,9017,Cumberland ,VA
2816,Dinwiddie County,24533,Dinwiddie ,VA
2817,Northampton County,13093,Eastville ,VA
2818,Greensville County,11560,Emporia ,VA
2819,Fairfax County,969749,Fairfax ,VA
2820,Prince Edward County,19720,Farmville ,VA
2821,Botetourt County,30496,Fincastle ,VA
2822,Floyd County,13874,Floyd ,VA
2823,Warren County,31584,Front Royal ,VA
2824,Scott County,23403,Gate City ,VA
2825,Gloucester County,34780,Gloucester ,VA
2826,Goochland County,16863,Goochland ,VA
2827,Buchanan County,26978,Grundy ,VA
2828,Halifax County,37355,Halifax ,VA
2829,Hanover County,86320,Hanover ,VA
2830,Rockingham County,67725,Harrisonburg ,VA
2831,Northumberland County,12259,Heathsville ,VA
2832,Carroll County,29245,Hillsville ,VA
2833,Grayson County,17917,Independence ,VA
2834,Isle Of Wight County,29728,Isle Of Wight ,VA
2835,Lee County,23589,Jonesville ,VA
2836,King And Queen County,6630,King And Queen Court House ,VA
2837,King George County,16803,King George ,VA
2838,King William County,13146,King William ,VA
2839,Lancaster County,11567,Lancaster ,VA
2840,Brunswick County,18419,Lawrenceville ,VA
2841,Russell County,30308,Lebanon ,VA
2842,Loudoun County,169599,Leesburg ,VA
2843,Rockbridge County,20808,Lexington ,VA
2844,Louisa County,25627,Louisa ,VA
2845,Nelson County,14445,Lovingston ,VA
2846,Lunenburg County,13146,Lunenburg ,VA
2847,Page County,23177,Luray ,VA
2848,Madison County,12520,Madison ,VA
2849,Prince William County,280813,Manassas ,VA
2850,Smyth County,33081,Marion ,VA
2851,Henry County,57930,Martinsville ,VA
2852,Mathews County,9207,Mathews ,VA
2853,Highland County,2536,Monterey ,VA
2854,Westmoreland County,16718,Montross ,VA
2855,Craig County,5091,New Castle ,VA
2856,New Kent County,13462,New Kent ,VA
2857,Nottoway County,15725,Nottoway ,VA
2858,Orange County,25881,Orange ,VA
2859,Fluvanna County,20047,Palmyra ,VA
2860,Giles County,16657,Pearisburg ,VA
2861,Powhatan County,22377,Powhatan ,VA
2862,Prince George County,33047,Prince George ,VA
2863,Pulaski County,35127,Pulaski ,VA
2864,Henrico County,262300,Richmond ,VA
2865,Roanoke County,85778,Roanoke ,VA
2866,Franklin County,47286,Rocky Mount ,VA
2867,Campbell County,51078,Rustburg ,VA
2868,Middlesex County,9932,Saluda ,VA
2869,Spotsylvania County,90395,Spotsylvania ,VA
2870,Stafford County,92446,Stafford ,VA
2871,Greene County,15244,Stanardsville ,VA
2872,Augusta County,65615,Staunton ,VA
2873,Patrick County,19407,Stuart ,VA
2874,Surry County,6829,Surry ,VA
2875,Sussex County,12504,Sussex ,VA
2876,Essex County,9989,Tappahannock ,VA
2877,Tazewell County,44598,Tazewell ,VA
2878,Bath County,5048,Warm Springs ,VA
2879,Fauquier County,55139,Warrenton ,VA
2880,Richmond County,8809,Warsaw ,VA
2881,Rappahannock County,6983,Washington ,VA
2882,James City County,48102,Williamsburg ,VA
2883,Frederick County,59209,Winchester ,VA
2884,Wise County,40123,Wise ,VA
2885,Shenandoah County,35075,Woodstock ,VA
2886,Wythe County,27599,Wytheville ,VA
2887,York County,56297,Yorktown ,VA
2888,Bennington County,36994,Bennington ,VT
2889,Chittenden County,146571,Burlington ,VT
2890,Orange County,28226,Chelsea ,VT
2891,Essex County,6459,Guildhall ,VT
2892,Lamoille County,23233,Hyde Park ,VT
2893,Addison County,35974,Middlebury ,VT
2894,Washington County,58039,Montpelier ,VT
2895,Windham County,44216,Newfane ,VT
2896,Orleans County,26277,Newport ,VT
2897,Grand Isle County,6901,North Hero ,VT
2898,Rutland County,63400,Rutland ,VT
2899,Franklin County,45417,Saint Albans ,VT
2900,Caledonia County,29702,Saint Johnsbury ,VT
2901,Windsor County,57418,Woodstock ,VT
2902,Asotin County,20551,Asotin ,WA
2903,Whatcom County,166814,Bellingham ,WA
2904,Wahkiakum County,3824,Cathlamet ,WA
2905,Lewis County,68600,Chehalis ,WA
2906,Whitman County,40740,Colfax ,WA
2907,Stevens County,40066,Colville ,WA
2908,Island County,71558,Coupeville ,WA
2909,Lincoln County,10184,Davenport ,WA
2910,Columbia County,4064,Dayton ,WA
2911,Kittitas County,33362,Ellensburg ,WA
2912,Grant County,74698,Ephrata ,WA
2913,Snohomish County,606024,Everett ,WA
2914,San Juan County,14077,Friday Harbor ,WA
2915,Klickitat County,19161,Goldendale ,WA
2916,Cowlitz County,92948,Kelso ,WA
2917,Grays Harbor County,67194,Montesano ,WA
2918,Skagit County,102979,Mount Vernon ,WA
2919,Pend Oreille County,11732,Newport ,WA
2920,Okanogan County,39564,Okanogan ,WA
2921,Thurston County,207355,Olympia ,WA
2922,Franklin County,49347,Pasco ,WA
2923,Garfield County,2397,Pomeroy ,WA
2924,Clallam County,64525,Port Angeles ,WA
2925,Kitsap County,231969,Port Orchard ,WA
2926,Jefferson County,25953,Port Townsend ,WA
2927,Benton County,142475,Prosser ,WA
2928,Ferry County,7260,Republic ,WA
2929,Adams County,16428,Ritzville ,WA
2930,King County,1737034,Seattle ,WA
2931,Mason County,49405,Shelton ,WA
2932,Pacific County,20984,South Bend ,WA
2933,Spokane County,417939,Spokane ,WA
2934,Skamania County,9872,Stevenson ,WA
2935,Pierce County,700820,Tacoma ,WA
2936,Clark County,345238,Vancouver ,WA
2937,Walla Walla County,55180,Walla Walla ,WA
2938,Douglas County,32603,Waterville ,WA
2939,Chelan County,66616,Wenatchee ,WA
2940,Yakima County,222581,Yakima ,WA
2941,Buffalo County,13804,Alma ,WI
2942,Langlade County,20740,Antigo ,WI
2943,Outagamie County,160971,Appleton ,WI
2944,Ashland County,16866,Ashland ,WI
2945,Polk County,41319,Balsam Lake ,WI
2946,Sauk County,55225,Baraboo ,WI
2947,Barron County,44963,Barron ,WI
2948,Jackson County,19100,Black River Falls ,WI
2949,Calumet County,40631,Chilton ,WI
2950,Chippewa County,55195,Chippewa Falls ,WI
2951,Forest County,10024,Crandon ,WI
2952,Lafayette County,16137,Darlington ,WI
2953,Iowa County,22780,Dodgeville ,WI
2954,Pepin County,7213,Durand ,WI
2955,Vilas County,21033,Eagle River ,WI
2956,Eau Claire County,93142,Eau Claire ,WI
2957,Walworth County,93759,Elkhorn ,WI
2958,Pierce County,36804,Ellsworth ,WI
2959,Florence County,5088,Florence ,WI
2960,Fond du Lac County,97296,Fond Du Lac ,WI
2961,Adams County,18643,Friendship ,WI
2962,Brown County,226778,Green Bay ,WI
2963,Green Lake County,19105,Green Lake ,WI
2964,Sawyer County,16196,Hayward ,WI
2965,St. Croix County,63155,Hudson ,WI
2966,Iron County,6861,Hurley ,WI
2967,Rock County,152307,Janesville ,WI
2968,Jefferson County,74021,Jefferson ,WI
2969,Dodge County,85897,Juneau ,WI
2970,Kenosha County,149577,Kenosha ,WI
2971,Menominee County,4562,Keshena ,WI
2972,Kewaunee County,20187,Kewaunee ,WI
2973,La Crosse County,107120,La Crosse ,WI
2974,Rusk County,15347,Ladysmith ,WI
2975,Grant County,49597,Lancaster ,WI
2976,Dane County,426526,Madison ,WI
2977,Manitowoc County,82887,Manitowoc ,WI
2978,Marinette County,43384,Marinette ,WI
2979,Juneau County,24316,Mauston ,WI
2980,Taylor County,19680,Medford ,WI
2981,Dunn County,39858,Menomonie ,WI
2982,Lincoln County,29641,Merrill ,WI
2983,Milwaukee County,940164,Milwaukee ,WI
2984,Green County,33647,Monroe ,WI
2985,Marquette County,15832,Montello ,WI
2986,Clark County,33557,Neillsville ,WI
2987,Oconto County,35634,Oconto ,WI
2988,Winnebago County,156763,Oshkosh ,WI
2989,Price County,15822,Phillips ,WI
2990,Ozaukee County,82317,Port Washington ,WI
2991,Columbia County,52468,Portage ,WI
2992,Crawford County,17243,Prairie Du Chien ,WI
2993,Racine County,188831,Racine ,WI
2994,Oneida County,36776,Rhinelander ,WI
2995,Richland County,17924,Richland Center ,WI
2996,Shawano County,40664,Shawano ,WI
2997,Sheboygan County,112646,Sheboygan ,WI
2998,Washburn County,16036,Shell Lake ,WI
2999,Burnett County,15674,Siren ,WI
3000,Monroe County,40899,Sparta ,WI
3001,Portage County,67182,Stevens Point ,WI
3002,Door County,27961,Sturgeon Bay ,WI
3003,Douglas County,43287,Superior ,WI
3004,Vernon County,28056,Viroqua ,WI
3005,Bayfield County,15013,Washburn ,WI
3006,Waukesha County,360767,Waukesha ,WI
3007,Waupaca County,51731,Waupaca ,WI
3008,Marathon County,125834,Wausau ,WI
3009,Waushara County,23154,Wautoma ,WI
3010,Washington County,117493,West Bend ,WI
3011,Trempealeau County,27010,Whitehall ,WI
3012,Wood County,75555,Wisconsin Rapids ,WI
3013,Raleigh County,79220,Beckley ,WV
3014,Morgan County,14943,Berkeley Springs ,WV
3015,Upshur County,23404,Buckhannon ,WV
3016,Jefferson County,42190,Charles Town ,WV
3017,Kanawha County,200073,Charleston ,WV
3018,Harrison County,68652,Clarksburg ,WV
3019,Clay County,10330,Clay ,WV
3020,Wirt County,5873,Elizabeth ,WV
3021,Randolph County,28262,Elkins ,WV
3022,Marion County,56598,Fairmont ,WV
3023,Fayette County,47579,Fayetteville ,WV
3024,Pendleton County,8196,Franklin ,WV
3025,Gilmer County,7160,Glenville ,WV
3026,Taylor County,16089,Grafton ,WV
3027,Calhoun County,7582,Grantsville ,WV
3028,Lincoln County,22108,Hamlin ,WV
3029,Ritchie County,10343,Harrisville ,WV
3030,Summers County,12999,Hinton ,WV
3031,Cabell County,96784,Huntington ,WV
3032,Mineral County,27078,Keyser ,WV
3033,Preston County,29334,Kingwood ,WV
3034,Greenbrier County,34453,Lewisburg ,WV
3035,Logan County,37710,Logan ,WV
3036,Boone County,25535,Madison ,WV
3037,Pocahontas County,9131,Marlinton ,WV
3038,Berkeley County,75905,Martinsburg ,WV
3039,Tyler County,9592,Middlebourne ,WV
3040,Hardy County,12669,Moorefield ,WV
3041,Monongalia County,81866,Morgantown ,WV
3042,Marshall County,35519,Moundsville ,WV
3043,Hancock County,32667,New Cumberland ,WV
3044,Wetzel County,17693,New Martinsville ,WV
3045,Wood County,87986,Parkersburg ,WV
3046,Tucker County,7321,Parsons ,WV
3047,Grant County,11299,Petersburg ,WV
3048,Barbour County,15557,Philippi ,WV
3049,Wyoming County,25708,Pineville ,WV
3050,Mason County,25957,Point Pleasant ,WV
3051,Mercer County,62980,Princeton ,WV
3052,Jackson County,28000,Ripley ,WV
3053,Hampshire County,20203,Romney ,WV
3054,Pleasants County,7514,Saint Marys ,WV
3055,Roane County,15446,Spencer ,WV
3056,Nicholas County,26562,Summersville ,WV
3057,Braxton County,14702,Sutton ,WV
3058,Monroe County,14583,Union ,WV
3059,Wayne County,42903,Wayne ,WV
3060,Webster County,9719,Webster Springs ,WV
3061,McDowell County,27329,Welch ,WV
3062,Brooke County,25447,Wellsburg ,WV
3063,Doddridge County,7403,West Union ,WV
3064,Lewis County,16919,Weston ,WV
3065,Ohio County,47427,Wheeling ,WV
3066,Mingo County,28253,Williamson ,WV
3067,Putnam County,51589,Winfield ,WV
3068,Big Horn County,11461,Basin ,WY
3069,Johnson County,7075,Buffalo ,WY
3070,Natrona County,66533,Casper ,WY
3071,Laramie County,81607,Cheyenne ,WY
3072,Park County,25786,Cody ,WY
3073,Converse County,12052,Douglas ,WY
3074,Uinta County,19742,Evanston ,WY
3075,Campbell County,33698,Gillette ,WY
3076,Sweetwater County,37613,Green River ,WY
3077,Teton County,18251,Jackson ,WY
3078,Lincoln County,14573,Kemmerer ,WY
3079,Fremont County,35804,Lander ,WY
3080,Albany County,32014,Laramie ,WY
3081,Niobrara County,2407,Lusk ,WY
3082,Weston County,6644,Newcastle ,WY
3083,Sublette County,5920,Pinedale ,WY
3084,Carbon County,15639,Rawlins ,WY
3085,Sheridan County,26560,Sheridan ,WY
3086,Crook County,5887,Sundance ,WY
3087,Hot Springs County,4882,Thermopolis ,WY
3088,Goshen County,12538,Torrington ,WY,
3089,Platte County,8807,Wheatland ,WY,
3090,Washakie County,8289,Worland ,WY,
3091,Essex County,,,MA,Massachusetts
3092,Berkshire County,,,MA,
3093,Franklin County,,,MA,
3094,Hampden County,,,MA,
3095,Hampshire County,,,MA,
3096,Middlesex County,,,MA,
3097,Worcester County,,,MA,
